 Date__(UT)__HR:MN     R.A._____(ICRF)_____DEC             delta      deldot  1-way_down_LT
*******************************************************************************************
$$SOE
 2023-Jun-21 00:00     17 11 40.11 -26 43 13.3  0.00976365102503  -0.0299640     0.08120181
 2023-Jun-22 00:00     17 17 03.91 -27 00 00.9  0.00974701074608  -0.0276938     0.08106342
 2023-Jun-23 00:00     17 22 34.35 -27 15 58.5  0.00973161845856  -0.0256470     0.08093540
 2023-Jun-24 00:00     17 28 11.51 -27 31 02.6  0.00971733757559  -0.0238491     0.08081663
 2023-Jun-25 00:00     17 33 55.40 -27 45 09.7  0.00970401764157  -0.0223232     0.08070585
 2023-Jun-26 00:00     17 39 45.97 -27 58 16.0  0.00969149486504  -0.0210927     0.08060171
 2023-Jun-27 00:00     17 45 43.08 -28 10 17.8  0.00967959166395  -0.0201819     0.08050271
 2023-Jun-28 00:00     17 51 46.50 -28 21 11.5  0.00966811637172  -0.0196147     0.08040727
 2023-Jun-29 00:00     17 57 55.93 -28 30 53.4  0.00965686475704  -0.0194096     0.08031370
 2023-Jun-30 00:00     18 04 10.93 -28 39 20.0  0.00964562548829  -0.0195708     0.08022022
 2023-Jul-01 00:00     18 10 30.96 -28 46 28.1  0.00963419183789  -0.0200760     0.08012513
 2023-Jul-02 00:00     18 16 55.36 -28 52 14.7  0.00962238115485  -0.0208620     0.08002690
 2023-Jul-03 00:00     18 23 23.35 -28 56 37.4  0.00961006113495  -0.0218170     0.07992444
 2023-Jul-04 00:00     18 29 54.05 -28 59 34.3  0.00959717764824  -0.0227843     0.07981729
 2023-Jul-05 00:00     18 36 26.52 -29 01 03.8  0.00958377511659  -0.0235841     0.07970583
 2023-Jul-06 00:00     18 42 59.83 -29 01 05.3  0.00957000111055  -0.0240445     0.07959127
 2023-Jul-07 00:00     18 49 33.11 -28 59 38.4  0.00955609290035  -0.0240305     0.07947560
 2023-Jul-08 00:00     18 56 05.57 -28 56 43.4  0.00954235082102  -0.0234602     0.07936131
 2023-Jul-09 00:00     19 02 36.57 -28 52 20.8  0.00952910682364  -0.0223052     0.07925116
 2023-Jul-10 00:00     19 09 05.61 -28 46 31.5  0.00951669573885  -0.0205816     0.07914795
 2023-Jul-11 00:00     19 15 32.31 -28 39 16.4  0.00950543352451  -0.0183364     0.07905428
 2023-Jul-12 00:00     19 21 56.41 -28 30 36.5  0.00949560335289  -0.0156343     0.07897252
 2023-Jul-13 00:00     19 28 17.74 -28 20 33.0  0.00948744818382  -0.0125486     0.07890470
 2023-Jul-14 00:00     19 34 36.19 -28 09 07.0  0.00948116771624  -0.0091551     0.07885247
 2023-Jul-15 00:00     19 40 51.73 -27 56 19.5  0.00947691785164  -0.0055293     0.07881712
 2023-Jul-16 00:00     19 47 04.36 -27 42 11.7  0.00947481144143  -0.0017445     0.07879960
 2023-Jul-17 00:00     19 53 14.10 -27 26 44.7  0.00947491970541   0.0021285     0.07880050
 2023-Jul-18 00:00     19 59 21.01 -27 09 59.5  0.00947727410741   0.0060228     0.07882009
 2023-Jul-19 00:00     20 05 25.13 -26 51 57.3  0.00948186862131   0.0098757     0.07885830
 2023-Jul-20 00:00     20 11 26.53 -26 32 39.2  0.00948866227764   0.0136290     0.07891480
 2023-Jul-21 00:00     20 17 25.24 -26 12 06.4  0.00949758174575   0.0172286     0.07898898
 2023-Jul-22 00:00     20 23 21.32 -25 50 20.3  0.00950852358172   0.0206241     0.07907998
 2023-Jul-23 00:00     20 29 14.77 -25 27 22.2  0.00952135573087   0.0237666     0.07918670
 2023-Jul-24 00:00     20 35 05.61 -25 03 13.7  0.00953591795554   0.0266069     0.07930781
 2023-Jul-25 00:00     20 40 53.81 -24 37 56.5  0.00955202108012   0.0290938     0.07944174
 2023-Jul-26 00:00     20 46 39.34 -24 11 32.4  0.00956944531743   0.0311725     0.07958665
 2023-Jul-27 00:00     20 52 22.10 -23 44 03.5  0.00958793848590   0.0327860     0.07974045
 2023-Jul-28 00:00     20 58 01.98 -23 15 32.1  0.00960721565197   0.0338789     0.07990078
 2023-Jul-29 00:00     21 03 38.78 -22 46 01.2  0.00962696254908   0.0344068     0.08006501
 2023-Jul-30 00:00     21 09 12.25 -22 15 34.0  0.00964684571571   0.0343506     0.08023037
 2023-Jul-31 00:00     21 14 42.01 -21 44 14.3  0.00966653199163   0.0337334     0.08039410
 2023-Aug-01 00:00     21 20 07.62 -21 12 06.8  0.00968571791565   0.0326368     0.08055366
 2023-Aug-02 00:00     21 25 28.57 -20 39 16.6  0.00970416522316   0.0312043     0.08070708
 2023-Aug-03 00:00     21 30 44.30 -20 05 49.4  0.00972173331609   0.0296262     0.08085319
 2023-Aug-04 00:00     21 35 54.25 -19 31 51.1  0.00973839709763   0.0281055     0.08099178
 2023-Aug-05 00:00     21 40 57.96 -18 57 27.4  0.00975424293739   0.0268194     0.08112356
 2023-Aug-06 00:00     21 45 55.05 -18 22 43.9  0.00976944526868   0.0258930     0.08125000
 2023-Aug-07 00:00     21 50 45.25 -17 47 45.6  0.00978423392139   0.0253936     0.08137299
 2023-Aug-08 00:00     21 55 28.43 -17 12 36.8  0.00979886276636   0.0253394     0.08149466
 2023-Aug-09 00:00     22 00 04.58 -16 37 21.4  0.00981358578147   0.0257151     0.08161710
 2023-Aug-10 00:00     22 04 33.77 -16 02 02.5  0.00982864181285   0.0264858     0.08174232
 2023-Aug-11 00:00     22 08 56.15 -15 26 42.8  0.00984424641899   0.0276070     0.08187210
 2023-Aug-12 00:00     22 13 11.95 -14 51 24.3  0.00986058827595   0.0290308     0.08200801
 2023-Aug-13 00:00     22 17 21.43 -14 16 08.8  0.00987782788509   0.0307077     0.08215139
 2023-Aug-14 00:00     22 21 24.90 -13 40 57.5  0.00989609702927   0.0325876     0.08230333
 2023-Aug-15 00:00     22 25 22.69 -13 05 51.4  0.00991549814366   0.0346189     0.08246468
 2023-Aug-16 00:00     22 29 15.17 -12 30 51.0  0.00993610332291   0.0367481     0.08263605
 2023-Aug-17 00:00     22 33 02.71 -11 55 56.7  0.00995795302905   0.0389192     0.08281777
 2023-Aug-18 00:00     22 36 45.70 -11 21 08.4  0.00998105470042   0.0410737     0.08300990
 2023-Aug-19 00:00     22 40 24.53 -10 46 25.9  0.01000538143006   0.0431513     0.08321222
 2023-Aug-20 00:00     22 43 59.59 -10 11 48.8  0.01003087074339   0.0450891     0.08342421
 2023-Aug-21 00:00     22 47 31.26 -09 37 16.7  0.01005742334418   0.0468224     0.08364504
 2023-Aug-22 00:00     22 50 59.88 -09 02 48.9  0.01008490160329   0.0482831     0.08387357
 2023-Aug-23 00:00     22 54 25.80 -08 28 25.0  0.01011312762473   0.0493996     0.08410832
 2023-Aug-24 00:00     22 57 49.31 -07 54 04.4  0.01014188100903   0.0500965     0.08434745
 2023-Aug-25 00:00     23 01 10.66 -07 19 46.6  0.01017089699924   0.0502961     0.08458877
 2023-Aug-26 00:00     23 04 30.05 -06 45 31.7  0.01019986653973   0.0499239     0.08482970
 2023-Aug-27 00:00     23 07 47.59 -06 11 19.8  0.01022844076029   0.0489188     0.08506735
 2023-Aug-28 00:00     23 11 03.28 -05 37 12.0  0.01025624308221   0.0472490     0.08529857
 2023-Aug-29 00:00     23 14 17.05 -05 03 09.8  0.01028289170584   0.0449314     0.08552020
 2023-Aug-30 00:00     23 17 28.66 -04 29 15.9  0.01030803274627   0.0420478     0.08572929
 2023-Aug-31 00:00     23 20 37.81 -03 55 33.4  0.01033137959073   0.0387484     0.08592346
 2023-Sep-01 00:00     23 23 44.12 -03 22 06.2  0.01035274892122   0.0352363     0.08610119
 2023-Sep-02 00:00     23 26 47.20 -02 48 58.7  0.01037208186869   0.0317327     0.08626197
 2023-Sep-03 00:00     23 29 46.68 -02 16 14.8  0.01038944294294   0.0284374     0.08640636
 2023-Sep-04 00:00     23 32 42.28 -01 43 58.4  0.01040499844974   0.0255000     0.08653573
 2023-Sep-05 00:00     23 35 33.78 -01 12 12.5  0.01041898397294   0.0230110     0.08665205
 2023-Sep-06 00:00     23 38 21.07 -00 40 59.8  0.01043167193198   0.0210096     0.08675757
 2023-Sep-07 00:00     23 41 04.14 -00 10 22.0  0.01044334613125   0.0194986     0.08685466
 2023-Sep-08 00:00     23 43 43.03 +00 19 39.5  0.01045428509351   0.0184591     0.08694564
 2023-Sep-09 00:00     23 46 17.87 +00 49 04.2  0.01046475272680   0.0178608     0.08703269
 2023-Sep-10 00:00     23 48 48.83 +01 17 51.8  0.01047499375927   0.0176682     0.08711787
 2023-Sep-11 00:00     23 51 16.13 +01 46 02.5  0.01048523153210   0.0178429     0.08720301
 2023-Sep-12 00:00     23 53 40.03 +02 13 36.9  0.01049566638045   0.0183434     0.08728980
 2023-Sep-13 00:00     23 56 00.82 +02 40 35.9  0.01050647353430   0.0191240     0.08737968
 2023-Sep-14 00:00     23 58 18.85 +03 07 00.9  0.01051780007623   0.0201328     0.08747388
 2023-Sep-15 00:00     00 00 34.48 +03 32 53.5  0.01052976096068   0.0213101     0.08757335
 2023-Sep-16 00:00     00 02 48.07 +03 58 15.6  0.01054243441877   0.0225884     0.08767875
 2023-Sep-17 00:00     00 05 00.05 +04 23 09.5  0.01055585723020   0.0238918     0.08779039
 2023-Sep-18 00:00     00 07 10.80 +04 47 37.5  0.01057002034191   0.0251377     0.08790818
 2023-Sep-19 00:00     00 09 20.75 +05 11 42.2  0.01058486518602   0.0262375     0.08803164
 2023-Sep-20 00:00     00 11 30.27 +05 35 26.1  0.01060028088749   0.0270989     0.08815985
 2023-Sep-21 00:00     00 13 39.74 +05 58 51.7  0.01061610247887   0.0276272     0.08829143
 2023-Sep-22 00:00     00 15 49.48 +06 22 01.5  0.01063211038598   0.0277286     0.08842457
 2023-Sep-23 00:00     00 17 59.75 +06 44 57.5  0.01064803189244   0.0273139     0.08855698
 2023-Sep-24 00:00     00 20 10.74 +07 07 41.3  0.01066354599611   0.0263066     0.08868601
 2023-Sep-25 00:00     00 22 22.58 +07 30 14.1  0.01067829379467   0.0246543     0.08880866
 2023-Sep-26 00:00     00 24 35.24 +07 52 35.9  0.01069189675718   0.0223441     0.08892179
 2023-Sep-27 00:00     00 26 48.61 +08 14 46.2  0.01070398420315   0.0194184     0.08902232
 2023-Sep-28 00:00     00 29 02.45 +08 36 43.2  0.01071422847978   0.0159846     0.08910752
 2023-Sep-29 00:00     00 31 16.44 +08 58 24.3  0.01072238216173   0.0122111     0.08917533
 2023-Sep-30 00:00     00 33 30.21 +09 19 46.4  0.01072830810186   0.0083065     0.08922462
 2023-Oct-01 00:00     00 35 43.37 +09 40 45.9  0.01073199315334   0.0044854     0.08925527
 2023-Oct-02 00:00     00 37 55.58 +10 01 19.3  0.01073354132645   0.0009338     0.08926814
 2023-Oct-03 00:00     00 40 06.57 +10 21 23.5  0.01073314994137  -0.0022135     0.08926489
 2023-Oct-04 00:00     00 42 16.14 +10 40 55.9  0.01073107798882  -0.0048770     0.08924765
 2023-Oct-05 00:00     00 44 24.20 +10 59 54.7  0.01072761606636  -0.0070246     0.08921886
 2023-Oct-06 00:00     00 46 30.73 +11 18 18.4  0.01072306335400  -0.0086564     0.08918100
 2023-Oct-07 00:00     00 48 35.79 +11 36 06.3  0.01071771276359  -0.0097919     0.08913650
 2023-Oct-08 00:00     00 50 39.49 +11 53 18.3  0.01071184274781  -0.0104604     0.08908768
 2023-Oct-09 00:00     00 52 42.01 +12 09 54.6  0.01070571335262  -0.0106960     0.08903670
 2023-Oct-10 00:00     00 54 43.57 +12 25 55.9  0.01069956421879  -0.0105352     0.08898556
 2023-Oct-11 00:00     00 56 44.43 +12 41 23.3  0.01069361275864  -0.0100186     0.08893607
 2023-Oct-12 00:00     00 58 44.90 +12 56 18.4  0.01068805133206  -0.0091930     0.08888981
 2023-Oct-13 00:00     01 00 45.33 +13 10 43.1  0.01068304282026  -0.0081141     0.08884816
 2023-Oct-14 00:00     01 02 46.10 +13 24 39.8  0.01067871454039  -0.0068497     0.08881216
 2023-Oct-15 00:00     01 04 47.65 +13 38 11.0  0.01067515095300  -0.0054806     0.08878252
 2023-Oct-16 00:00     01 06 50.39 +13 51 19.8  0.01067238603857  -0.0041006     0.08875953
 2023-Oct-17 00:00     01 08 54.79 +14 04 09.4  0.01067039646943  -0.0028137     0.08874298
 2023-Oct-18 00:00     01 11 01.30 +14 16 43.0  0.01066909670720  -0.0017305     0.08873217
 2023-Oct-19 00:00     01 13 10.32 +14 29 04.1  0.01066833691805  -0.0009621     0.08872585
 2023-Oct-20 00:00     01 15 22.26 +14 41 15.6  0.01066790424622  -0.0006146     0.08872225
 2023-Oct-21 00:00     01 17 37.41 +14 53 20.3  0.01066752771506  -0.0007821     0.08871912
 2023-Oct-22 00:00     01 19 56.04 +15 05 20.3  0.01066688699545  -0.0015401     0.08871379
 2023-Oct-23 00:00     01 22 18.29 +15 17 17.1  0.01066562548462  -0.0029372     0.08870330
 2023-Oct-24 00:00     01 24 44.20 +15 29 11.4  0.01066336833427  -0.0049865     0.08868453
 2023-Oct-25 00:00     01 27 13.71 +15 41 02.9  0.01065974582740  -0.0076558     0.08865440
 2023-Oct-26 00:00     01 29 46.64 +15 52 50.5  0.01065442141581  -0.0108617     0.08861012
 2023-Oct-27 00:00     01 32 22.71 +16 04 32.1  0.01064712173348  -0.0144696     0.08854941
 2023-Oct-28 00:00     01 35 01.60 +16 16 04.8  0.01063766360026  -0.0183045     0.08847075
 2023-Oct-29 00:00     01 37 42.93 +16 27 25.6  0.01062597169573  -0.0221723     0.08837351
 2023-Oct-30 00:00     01 40 26.34 +16 38 31.2  0.01061208169959  -0.0258874     0.08825799
 2023-Oct-31 00:00     01 43 11.52 +16 49 18.4  0.01059612784181  -0.0292975     0.08812531
 2023-Nov-01 00:00     01 45 58.21 +16 59 44.7  0.01057831920885  -0.0322967     0.08797720
 2023-Nov-02 00:00     01 48 46.25 +17 09 47.9  0.01055891230519  -0.0348256     0.08781580
 2023-Nov-03 00:00     01 51 35.54 +17 19 26.4  0.01053818654148  -0.0368625     0.08764342
 2023-Nov-04 00:00     01 54 26.05 +17 28 39.4  0.01051642612090  -0.0384105     0.08746245
 2023-Nov-05 00:00     01 57 17.82 +17 37 26.4  0.01049390872163  -0.0394874     0.08727518
 2023-Nov-06 00:00     02 00 10.94 +17 45 47.3  0.01047089957601  -0.0401177     0.08708382
 2023-Nov-07 00:00     02 03 05.56 +17 53 42.8  0.01044764891858  -0.0403284     0.08689045
 2023-Nov-08 00:00     02 06 01.87 +18 01 13.6  0.01042439081914  -0.0401485     0.08669701
 2023-Nov-09 00:00     02 09 00.11 +18 08 21.0  0.01040134173488  -0.0396104     0.08650532
 2023-Nov-10 00:00     02 12 00.56 +18 15 06.5  0.01037869752027  -0.0387538     0.08631700
 2023-Nov-11 00:00     02 15 03.55 +18 21 32.2  0.01035662809622  -0.0376297     0.08613345
 2023-Nov-12 00:00     02 18 09.46 +18 27 40.3  0.01033526955509  -0.0363047     0.08595582
 2023-Nov-13 00:00     02 21 18.72 +18 33 33.4  0.01031471420590  -0.0348641     0.08578486
 2023-Nov-14 00:00     02 24 31.77 +18 39 14.5  0.01029499988410  -0.0334109     0.08562090
 2023-Nov-15 00:00     02 27 49.09 +18 44 46.2  0.01027610055102  -0.0320621     0.08546372
 2023-Nov-16 00:00     02 31 11.15 +18 50 11.5  0.01025792047706  -0.0309406     0.08531252
 2023-Nov-17 00:00     02 34 38.37 +18 55 32.8  0.01024029390109  -0.0301641     0.08516593
 2023-Nov-18 00:00     02 38 11.15 +19 00 52.1  0.01022299104043  -0.0298347     0.08502202
 2023-Nov-19 00:00     02 41 49.77 +19 06 10.7  0.01020573008308  -0.0300293     0.08487847
 2023-Nov-20 00:00     02 45 34.43 +19 11 29.0  0.01018819385241  -0.0307925     0.08473262
 2023-Nov-21 00:00     02 49 25.23 +19 16 46.8  0.01017004950299  -0.0321335     0.08458172
 2023-Nov-22 00:00     02 53 22.13 +19 22 02.7  0.01015096979034  -0.0340236     0.08442304
 2023-Nov-23 00:00     02 57 25.01 +19 27 14.9  0.01013065477146  -0.0363971     0.08425409
 2023-Nov-24 00:00     03 01 33.60 +19 32 20.7  0.01010885285502  -0.0391529     0.08407277
 2023-Nov-25 00:00     03 05 47.61 +19 37 16.8  0.01008537978037  -0.0421601     0.08387755
 2023-Nov-26 00:00     03 10 06.65 +19 42 00.0  0.01006013345928  -0.0452671     0.08366758
 2023-Nov-27 00:00     03 14 30.32 +19 46 26.7  0.01003310199600  -0.0483158     0.08344276
 2023-Nov-28 00:00     03 18 58.24 +19 50 33.9  0.01000436238556  -0.0511595     0.08320374
 2023-Nov-29 00:00     03 23 30.04 +19 54 18.5  0.00997406933737  -0.0536779     0.08295181
 2023-Nov-30 00:00     03 28 05.39 +19 57 38.2  0.00994243694313  -0.0557863     0.08268873
 2023-Dec-01 00:00     03 32 44.02 +20 00 31.1  0.00990971814363  -0.0574342     0.08241661
 2023-Dec-02 00:00     03 37 25.70 +20 02 55.8  0.00987618653149  -0.0585990     0.08213774
 2023-Dec-03 00:00     03 42 10.27 +20 04 51.2  0.00984212290024  -0.0592769     0.08185444
 2023-Dec-04 00:00     03 46 57.60 +20 06 16.9  0.00980780687588  -0.0594746     0.08156904
 2023-Dec-05 00:00     03 51 47.64 +20 07 12.7  0.00977351272367  -0.0592032     0.08128383
 2023-Dec-06 00:00     03 56 40.34 +20 07 39.0  0.00973950790620  -0.0584748     0.08100102
 2023-Dec-07 00:00     04 01 35.72 +20 07 36.1  0.00970605284864  -0.0573016     0.08072278
 2023-Dec-08 00:00     04 06 33.83 +20 07 04.9  0.00967340040608  -0.0556982     0.08045122
 2023-Dec-09 00:00     04 11 34.80 +20 06 06.6  0.00964179362816  -0.0536849     0.08018835
 2023-Dec-10 00:00     04 16 38.78 +20 04 42.5  0.00961146061312  -0.0512942     0.07993608
 2023-Dec-11 00:00     04 21 46.02 +20 02 54.0  0.00958260567341  -0.0485770     0.07969610
 2023-Dec-12 00:00     04 26 56.82 +20 00 42.9  0.00955539686913  -0.0456086     0.07946981
 2023-Dec-13 00:00     04 32 11.53 +19 58 10.7  0.00952995125637  -0.0424903     0.07925819
 2023-Dec-14 00:00     04 37 30.55 +19 55 18.7  0.00950632067676  -0.0393454     0.07906166
 2023-Dec-15 00:00     04 42 54.30 +19 52 07.9  0.00948448190664  -0.0363081     0.07888003
 2023-Dec-16 00:00     04 48 23.14 +19 48 38.5  0.00946433468286  -0.0335081     0.07871247
 2023-Dec-17 00:00     04 53 57.37 +19 44 50.3  0.00944570923834  -0.0310541     0.07855757
 2023-Dec-18 00:00     04 59 37.19 +19 40 42.2  0.00942838222387  -0.0290213     0.07841346
 2023-Dec-19 00:00     05 05 22.67 +19 36 12.3  0.00941209764846  -0.0274473     0.07827803
 2023-Dec-20 00:00     05 11 13.73 +19 31 18.4  0.00939658879284  -0.0263325     0.07814905
 2023-Dec-21 00:00     05 17 10.16 +19 25 57.8  0.00938159793667  -0.0256463     0.07802437
 2023-Dec-22 00:00     05 23 11.63 +19 20 07.7  0.00936689234826  -0.0253339     0.07790207
 2023-Dec-23 00:00     05 29 17.69 +19 13 45.5  0.00935227640796  -0.0253225     0.07778051
 2023-Dec-24 00:00     05 35 27.84 +19 06 48.7  0.00933760052076  -0.0255263     0.07765846
 2023-Dec-25 00:00     05 41 41.49 +18 59 15.3  0.00932276759693  -0.0258499     0.07753509
 2023-Dec-26 00:00     05 47 58.04 +18 51 03.6  0.00930773740129  -0.0261925     0.07741009
 2023-Dec-27 00:00     05 54 16.89 +18 42 12.8  0.00929252811109  -0.0264538     0.07728360
 2023-Dec-28 00:00     06 00 37.44 +18 32 42.4  0.00927721363143  -0.0265428     0.07715623
 2023-Dec-29 00:00     06 06 59.11 +18 22 32.8  0.00926191578788  -0.0263858     0.07702900
 2023-Dec-30 00:00     06 13 21.36 +18 11 44.6  0.00924679260243  -0.0259313     0.07690323
 2023-Dec-31 00:00     06 19 43.68 +18 00 19.2  0.00923202565687  -0.0251486     0.07678042
 2024-Jan-01 00:00     06 26 05.61 +17 48 18.3  0.00921780946927  -0.0240226     0.07666218
 2024-Jan-02 00:00     06 32 26.71 +17 35 44.1  0.00920434437436  -0.0225471     0.07655020
 2024-Jan-03 00:00     06 38 46.62 +17 22 39.1  0.00919183298293  -0.0207196     0.07644614
 2024-Jan-04 00:00     06 45 04.98 +17 09 06.1  0.00918047949175  -0.0185367     0.07635172
 2024-Jan-05 00:00     06 51 21.53 +16 55 08.2  0.00917049076198  -0.0159924     0.07626865
 2024-Jan-06 00:00     06 57 36.02 +16 40 48.7  0.00916207787360  -0.0130783     0.07619868
 2024-Jan-07 00:00     07 03 48.30 +16 26 10.7  0.00915545663005  -0.0097873     0.07614361
 2024-Jan-08 00:00     07 09 58.30 +16 11 17.6  0.00915084523988  -0.0061195     0.07610526
 2024-Jan-09 00:00     07 16 06.02 +15 56 12.4  0.00914845733877  -0.0020924     0.07608540
 2024-Jan-10 00:00     07 22 11.59 +15 40 57.9  0.00914848900994   0.0022488     0.07608566
 2024-Jan-11 00:00     07 28 15.22 +15 25 36.1  0.00915109993174   0.0068224     0.07610738
 2024-Jan-12 00:00     07 34 17.22 +15 10 08.3  0.00915639126937   0.0115080     0.07615138
 2024-Jan-13 00:00     07 40 17.94 +14 54 35.0  0.00916438558251   0.0161562     0.07621787
 2024-Jan-14 00:00     07 46 17.74 +14 38 55.8  0.00917501510528   0.0206074     0.07630627
 2024-Jan-15 00:00     07 52 16.91 +14 23 09.7  0.00918812282920   0.0247160     0.07641529
 2024-Jan-16 00:00     07 58 15.68 +14 07 15.2  0.00920347637682   0.0283692     0.07654298
 2024-Jan-17 00:00     08 04 14.11 +13 51 10.8  0.00922079024375   0.0314963     0.07668697
 2024-Jan-18 00:00     08 10 12.18 +13 34 55.1  0.00923975014194   0.0340674     0.07684466
 2024-Jan-19 00:00     08 16 09.72 +13 18 27.2  0.00926003434937   0.0360850     0.07701336
 2024-Jan-20 00:00     08 22 06.48 +13 01 46.5  0.00928132965894   0.0375745     0.07719047
 2024-Jan-21 00:00     08 28 02.12 +12 44 53.1  0.00930334194943   0.0385754     0.07737354
 2024-Jan-22 00:00     08 33 56.25 +12 27 47.9  0.00932580272745   0.0391363     0.07756034
 2024-Jan-23 00:00     08 39 48.45 +12 10 32.2  0.00934847329660   0.0393115     0.07774888
 2024-Jan-24 00:00     08 45 38.28 +11 53 07.7  0.00937114794606   0.0391609     0.07793746
 2024-Jan-25 00:00     08 51 25.32 +11 35 36.8  0.00939365704109   0.0387496     0.07812466
 2024-Jan-26 00:00     08 57 09.13 +11 18 02.2  0.00941587019466   0.0381482     0.07830940
 2024-Jan-27 00:00     09 02 49.33 +11 00 26.9  0.00943769880453   0.0374303     0.07849095
 2024-Jan-28 00:00     09 08 25.54 +10 42 53.9  0.00945909658683   0.0366679     0.07866891
 2024-Jan-29 00:00     09 13 57.42 +10 25 26.5  0.00948005713256   0.0359263     0.07884323
 2024-Jan-30 00:00     09 19 24.67 +10 08 08.2  0.00950060902957   0.0352613     0.07901416
 2024-Jan-31 00:00     09 24 47.00 +09 51 02.2  0.00952081047158   0.0347201     0.07918217
 2024-Feb-01 00:00     09 30 04.16 +09 34 12.1  0.00954074535139   0.0343452     0.07934796
 2024-Feb-02 00:00     09 35 15.95 +09 17 41.0  0.00956052185053   0.0341789     0.07951244
 2024-Feb-03 00:00     09 40 22.17 +09 01 32.1  0.00958027340864   0.0342668     0.07967670
 2024-Feb-04 00:00     09 45 22.72 +08 45 48.3  0.00960016111382   0.0346591     0.07984211
 2024-Feb-05 00:00     09 50 17.52 +08 30 32.1  0.00962037588226   0.0354081     0.08001023
 2024-Feb-06 00:00     09 55 06.57 +08 15 45.5  0.00964113810847   0.0365620     0.08018290
 2024-Feb-07 00:00     09 59 49.97 +08 01 29.9  0.00966269185875   0.0381522     0.08036216
 2024-Feb-08 00:00     10 04 27.90 +07 47 45.7  0.00968529067185   0.0401771     0.08055011
 2024-Feb-09 00:00     10 09 00.69 +07 34 32.0  0.00970917347437   0.0425853     0.08074873
 2024-Feb-10 00:00     10 13 28.75 +07 21 47.0  0.00973453260536   0.0452664     0.08095964
 2024-Feb-11 00:00     10 17 52.58 +07 09 27.6  0.00976148067483   0.0480572     0.08118376
 2024-Feb-12 00:00     10 22 12.69 +06 57 29.9  0.00979002615906   0.0507655     0.08142116
 2024-Feb-13 00:00     10 26 29.59 +06 45 49.8  0.00982006610411   0.0532034     0.08167100
 2024-Feb-14 00:00     10 30 43.72 +06 34 23.1  0.00985139789809   0.0552176     0.08193158
 2024-Feb-15 00:00     10 34 55.41 +06 23 06.3  0.00988374473311   0.0567058     0.08220060
 2024-Feb-16 00:00     10 39 04.87 +06 11 56.2  0.00991678574605   0.0576169     0.08247539
 2024-Feb-17 00:00     10 43 12.22 +06 00 51.0  0.00995018310369   0.0579410     0.08275315
 2024-Feb-18 00:00     10 47 17.49 +05 49 49.2  0.00998360216953   0.0576969     0.08303109
 2024-Feb-19 00:00     10 51 20.62 +05 38 50.4  0.01001672448557   0.0569203     0.08330656
 2024-Feb-20 00:00     10 55 21.52 +05 27 54.6  0.01004925528098   0.0556566     0.08357711
 2024-Feb-21 00:00     10 59 20.02 +05 17 02.5  0.01008092771024   0.0539567     0.08384052
 2024-Feb-22 00:00     11 03 15.97 +05 06 15.1  0.01011150569669   0.0518762     0.08409483
 2024-Feb-23 00:00     11 07 09.15 +04 55 33.8  0.01014078667305   0.0494757     0.08433835
 2024-Feb-24 00:00     11 10 59.36 +04 45 00.3  0.01016860490864   0.0468225     0.08456971
 2024-Feb-25 00:00     11 14 46.37 +04 34 36.4  0.01019483547511   0.0439906     0.08478786
 2024-Feb-26 00:00     11 18 29.98 +04 24 24.1  0.01021939817815   0.0410604     0.08499214
 2024-Feb-27 00:00     11 22 09.96 +04 14 25.4  0.01024226024009   0.0381151     0.08518228
 2024-Feb-28 00:00     11 25 46.11 +04 04 42.3  0.01026343674633   0.0352367     0.08535840
 2024-Feb-29 00:00     11 29 18.23 +03 55 16.8  0.01028298900112   0.0325030     0.08552101
 2024-Mar-01 00:00     11 32 46.12 +03 46 10.8  0.01030102209435   0.0299879     0.08567099
 2024-Mar-02 00:00     11 36 09.61 +03 37 25.9  0.01031768316516   0.0277637     0.08580955
 2024-Mar-03 00:00     11 39 28.56 +03 29 03.5  0.01033316105887   0.0259028     0.08593828
 2024-Mar-04 00:00     11 42 42.84 +03 21 04.7  0.01034768693930   0.0244791     0.08605909
 2024-Mar-05 00:00     11 45 52.41 +03 13 30.0  0.01036153432261   0.0235647     0.08617425
 2024-Mar-06 00:00     11 48 57.26 +03 06 19.2  0.01037501598123   0.0232215     0.08628638
 2024-Mar-07 00:00     11 51 57.48 +02 59 31.4  0.01038847437629   0.0234874     0.08639831
 2024-Mar-08 00:00     11 54 53.27 +02 53 04.5  0.01040226232858   0.0243572     0.08651298
 2024-Mar-09 00:00     11 57 44.96 +02 46 55.2  0.01041671253865   0.0257638     0.08663316
 2024-Mar-10 00:00     12 00 32.97 +02 40 59.4  0.01043209892217   0.0275707     0.08676112
 2024-Mar-11 00:00     12 03 17.84 +02 35 11.9  0.01044859831390   0.0295819     0.08689834
 2024-Mar-12 00:00     12 06 00.12 +02 29 27.2  0.01046626431760   0.0315729     0.08704527
 2024-Mar-13 00:00     12 08 40.40 +02 23 40.2  0.01048502232735   0.0333309     0.08720127
 2024-Mar-14 00:00     12 11 19.15 +02 17 46.1  0.01050468652399   0.0346879     0.08736481
 2024-Mar-15 00:00     12 13 56.80 +02 11 41.2  0.01052499124958   0.0355362     0.08753368
 2024-Mar-16 00:00     12 16 33.65 +02 05 22.7  0.01054562584515   0.0358260     0.08770530
